sentence,category
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '영업점 가입 전용상품'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: 'e-정기예금'], [가입 방법: '인터넷'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '인터넷가입 전용상품'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: '스마트정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '스마트폰가입 전용상품'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: '회전정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '영업점 가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: 'e-회전정기예금'], [가입 방법: '인터넷'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '인터넷가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: '스마트회전정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '스마트폰가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: '6개월 회전정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '영업점 가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: 'e-6개월 회전정기예금'], [가입 방법: '인터넷'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '인터넷가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: 'HB저축은행'], [금융 상품 이름: '스마트 6개월 회전정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리
- 만기 후 1개월 초과: 보통예금 금리'], [특별 조건: '해당사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '스마트폰가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '키움예스저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율'], [특별 조건: '-'], [가입 대상: '제한없음'], [기타 유의사항: '-'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '키움예스저축은행'], [금융 상품 이름: 'e-정기예금(인터넷뱅킹, 스마트뱅킹)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율'], [특별 조건: '-'], [가입 대상: '제한없음'], [기타 유의사항: '-'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '키움예스저축은행'], [금융 상품 이름: 'SB톡톡 정기예금(비대면)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율'], [특별 조건: '-'], [가입 대상: '제한없음'], [기타 유의사항: '-'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '키움예스저축은행'], [금융 상품 이름: '회전yes정기예금(1년단위 변동금리상품)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '*만기후 1개월 이내 : 약정금리(최종회전금리) 또는 만기시 동일상품 신규 약정금리 중 낮은 금리
*만기후 1개월 초과 : 만기시점 보통예금 금리'], [특별 조건: '*회전시점의 정기예금 12개월 금리 + 우대금리 0.1% 적용, 매1년 회전주기 단위로 약정이율이 변동
*중도해지시 회전주기 충족분에는 약정이율, 잔여기간에는 중도해지이율 적용'], [가입 대상: '제한없음'], [기타 유의사항: '*가입기간 36개월(회전주기 매1년)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '키움예스저축은행'], [금융 상품 이름: 'e-회전yes정기예금(1년단위 변동금리상품) (인터넷뱅킹, 스마트뱅킹)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '*만기후 1개월 이내 : 약정금리(최종회전금리) 또는 만기시 동일상품 신규 약정금리 중 낮은 금리
*만기후 1개월 초과 : 만기시점 보통예금 금리'], [특별 조건: '*회전시점의 정기예금 12개월 금리 + 우대금리 0.1% 적용, 매1년 회전주기 단위로 약정이율이 변동
*중도해지시 회전주기 충족분에는 약정이율, 잔여기간에는 중도해지이율 적용'], [가입 대상: '제한없음'], [기타 유의사항: '*가입기간 36개월(회전주기 매1년)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '키움예스저축은행'], [금융 상품 이름: 'SB톡톡 회전yes정기예금(1년단위 변동금리상품) (비대면)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '*만기후 1개월 이내 : 약정금리(최종회전금리) 또는 만기시 동일상품 신규 약정금리 중 낮은 금리
*만기후 1개월 초과 : 만기시점 보통예금 금리'], [특별 조건: '*회전시점의 정기예금 12개월 금리 + 우대금리 0.1% 적용, 매1년 회전주기 단위로 약정이율이 변동
*중도해지시 회전주기 충족분에는 약정이율, 잔여기간에는 중도해지이율 적용'], [가입 대상: '제한없음'], [기타 유의사항: '*가입기간 36개월(회전주기 매1년)'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '더케이저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241114'], [공시 종료일: 'nan']",1
"[금융기관 이름: '더케이저축은행'], [금융 상품 이름: 'e-정기예금'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '#NAME?'], [공시 시작일: '20241114'], [공시 종료일: 'nan']",1
"[금융기관 이름: '더케이저축은행'], [금융 상품 이름: '회전식정기예금(1년단위 변동금리상품)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '변동금리'], [공시 시작일: '20241114'], [공시 종료일: 'nan']",1
"[금융기관 이름: '더케이저축은행'], [금융 상품 이름: 'e-회전식정기예금(1년단위 변동금리상품)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '변동금리'], [공시 시작일: '20241114'], [공시 종료일: 'nan']",1
"[금융기관 이름: '조은저축은행'], [금융 상품 이름: '정기예금(서울본점)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '조은저축은행'], [금융 상품 이름: '정기예금(여수지점)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '조은저축은행'], [금융 상품 이름: 'e-정기예금'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '인터넷, 스마트폰 전용'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '에스비아이저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점,인터넷,스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 약정금리

- 만기 후 1개월 초과: 연0.2%'], [특별 조건: '- 비대면(인터넷뱅킹 또는 사이다뱅크APP)우대금리 : 연0.1%'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241126'], [공시 종료일: 'nan']",1
"[금융기관 이름: '에스비아이저축은행'], [금융 상품 이름: '회전정기예금'], [가입 방법: '영업점,인터넷,스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 약정금리

- 만기 후 1개월 초과: 연0.2%'], [특별 조건: '- 비대면(인터넷뱅킹 또는 사이다뱅크APP)우대금리 : 연0.1%

- 회전주기우대금리 : 연0.1%'], [가입 대상: '제한없음'], [기타 유의사항: '-1년 마다 고시이율이 적용되는 변동금리 상품'], [공시 시작일: '20241126'], [공시 종료일: 'nan']",1
"[금융기관 이름: '바로저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 3.5% 적용)'], [공시 시작일: '20241218'], [공시 종료일: 'nan']",1
"[금융기관 이름: '바로저축은행'], [금융 상품 이름: '스마트정기예금(인터넷)'], [가입 방법: '인터넷'], [만기 후 이자율 조건: '* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 3.5% 적용)'], [공시 시작일: '20241218'], [공시 종료일: 'nan']",1
"[금융기관 이름: '바로저축은행'], [금융 상품 이름: 'SB톡톡 정기예금(비대면)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 3.5% 적용)'], [공시 시작일: '20241218'], [공시 종료일: 'nan']",1
"[금융기관 이름: '바로저축은행'], [금융 상품 이름: '바로6개월 정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '1. 최소가입금액: 10만원이상'], [공시 시작일: '20241122'], [공시 종료일: 'nan']",1
"[금융기관 이름: '바로저축은행'], [금융 상품 이름: '바로6개월 정기예금(비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '1. 최소가입금액: 10만원이상'], [공시 시작일: '20241122'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 정기예금 (대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 1개월 까지 : 당초 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 중도해지이율 (경과기간별 차등 적용)
- 1개월미만 : 가입일의 보통예금 금리, 6개월미만 : 약정이율X50%, 9개월미만 : 약정이율X55%,
12개월미만 : 약정이율X60%, 12개월이상 : 약정이율X70%'], [공시 시작일: '20241216'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 정기예금 (비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 1개월 까지 : 당초 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 중도해지이율 (경과기간별 차등 적용)
- 1개월미만 : 가입일의 보통예금 금리, 6개월미만 : 약정이율X50%, 9개월미만 : 약정이율X55%,
12개월미만 : 약정이율X60%, 12개월이상 : 약정이율X70%'], [공시 시작일: '20241216'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 리볼빙 정기예금 (대면)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 1개월 까지 : 마지막 회전도래 시 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 변동금리 상품 :가입기간36개월(가입 후 매1년 회전주기 단위로 약정이율 변동) /약정이율 : 회전시점의 Fi정기예금(비대면) 12개월 금리+0.05% / 중도해지이율 : 1개월미만 : 신규일(또는 최종회전일)의 보통예금 금리, 6개월미만 : 약정이율X50%, 9개월미만 : 약정이율X55%, 12개월미만 : 약정이율X60%'], [공시 시작일: '20241216'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 리볼빙 정기예금 (비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 1개월 까지 : 마지막 회전도래 시 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 변동금리 상품 :가입기간은 36개월(가입 후 매1년 회전주기 단위로 약정이율 변동) /약정이율 : 회전시점의 Fi정기예금(비대면) 12개월 금리+0.05% /중도해지이율 : 1개월미만 : 신규일(또는 최종회전일)의 보통예금 금리, 6개월미만 : 약정이율X50%, 9개월미만 : 약정이율X55%, 12개월미만 : 약정이율X60%'], [공시 시작일: '20241216'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 자유해지 정기예금(변동) (대면)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 1개월 까지 : 마지막 회전도래 시 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 변동금리상품: 가입기간은 36개월(가입후 매 3개월 단위로 약정이율 변동) / 약정이율 : 회전시점의 동일채널별 'Fi저축예금' 금리+0.30% / 중도해지이율 : 중도해지 시점 해당계좌의 약정금리와 동일'], [공시 시작일: '20240112'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 자유해지 정기예금(변동) (비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 1개월 까지 : 마지막 회전도래 시 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 변동금리상품: 가입기간은 36개월(가입후 매 3개월 단위로 약정이율 변동) / 약정이율 : 회전시점의 동일채널별 'Fi저축예금' 금리+0.30% / 중도해지이율 : 중도해지 시점 해당계좌의 약정금리와 동일'], [공시 시작일: '20240112'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 하이브리드 정기예금 (대면)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 1개월 까지 : 당초 기본금리와 만기시점 기본금리를 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 하루만 맡겨도 기본금리 적용, 만기시에는 추가금리가 더해지는 12개월 정기예금
*중도해지이율 : 기본금리
*만기해지이율 : 기본금리+추가금리'], [공시 시작일: '20241205'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 하이브리드 정기예금 (비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 1개월 까지 : 당초 기본금리와 만기시점 기본금리를 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 하루만 맡겨도 기본금리 적용, 만기시에는 추가금리가 더해지는 12개월 정기예금
*중도해지이율 : 기본금리
*만기해지이율 : 기본금리+추가금리'], [공시 시작일: '20241205'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 리볼빙 정기예금(6M)(대면)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 만기후 1개월이내 : 마지막 회전도래시 약정이율 또는 만기시점 동일상품의 신규 약정이율 중 낮은 이율
- 만기후 1개월초과 : 연 0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 변동금리 상품 : 가입기간 36개월 (가입 후 매 6개월 회전주기 단위로 약정이율 변동)
* 중도해지이율 : 1개월미만 - 신규일의 보통예금 금리, 6개월미만 : 약정이율X50%,'], [공시 시작일: '20241216'], [공시 종료일: 'nan']",1
"[금융기관 이름: '다올저축은행'], [금융 상품 이름: 'Fi 리볼빙 정기예금(6M)(비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 만기후 1개월이내 : 마지막 회전도래시 약정이율 또는 만기시점 동일상품의 신규 약정이율 중 낮은 이율
- 만기후 1개월초과 : 연 0.1%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '* 변동금리 상품 : 가입기간 36개월 (가입 후 매 6개월 회전주기 단위로 약정이율 변동)
* 중도해지이율 : 1개월미만 - 신규일의 보통예금 금리, 6개월미만 : 약정이율X50%,'], [공시 시작일: '20241216'], [공시 종료일: 'nan']",1
"[금융기관 이름: '유안타저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241209'], [공시 종료일: 'nan']",1
"[금융기관 이름: '유안타저축은행'], [금융 상품 이름: 'e-정기예금'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241209'], [공시 종료일: 'nan']",1
"[금융기관 이름: '유안타저축은행'], [금융 상품 이름: '회전정기예금 (변동금리)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241209'], [공시 종료일: 'nan']",1
"[금융기관 이름: '유안타저축은행'], [금융 상품 이름: 'SB톡톡 정기예금 (비대면)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241209'], [공시 종료일: 'nan']",1
"[금융기관 이름: '유안타저축은행'], [금융 상품 이름: 'e-회전정기예금 (변동금리)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241209'], [공시 종료일: 'nan']",1
"[금융기관 이름: '유안타저축은행'], [금융 상품 이름: 'SB톡톡 회전정기예금 (비대면)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241209'], [공시 종료일: 'nan']",1
"[금융기관 이름: '고려저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)'], [특별 조건: '-'], [가입 대상: '비거주 외국인 외 제한없음'], [기타 유의사항: '-'], [공시 시작일: '20241210'], [공시 종료일: 'nan']",1
"[금융기관 이름: '고려저축은행'], [금융 상품 이름: '정기예금(비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)'], [특별 조건: '-'], [가입 대상: '비거주 외국인 외 제한없음'], [기타 유의사항: '-'], [공시 시작일: '20241210'], [공시 종료일: 'nan']",1
"[금융기관 이름: '고려저축은행'], [금융 상품 이름: '회전정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)'], [특별 조건: '-'], [가입 대상: '비거주 외국인 외 제한없음'], [기타 유의사항: '-'], [공시 시작일: '20241210'], [공시 종료일: 'nan']",1
"[금융기관 이름: '고려저축은행'], [금융 상품 이름: '회전정기예금(비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)'], [특별 조건: '-'], [가입 대상: '비거주 외국인 외 제한없음'], [기타 유의사항: '-'], [공시 시작일: '20241210'], [공시 종료일: 'nan']",1
"[금융기관 이름: '고려저축은행'], [금융 상품 이름: 'GPS 정기예금(비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)'], [특별 조건: '-'], [가입 대상: '#NAME?'], [기타 유의사항: '-'], [공시 시작일: '20241210'], [공시 종료일: 'nan']",1
"[금융기관 이름: '고려저축은행'], [금융 상품 이름: 'GPS 회전정기예금(비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)'], [특별 조건: '-'], [가입 대상: '#NAME?'], [기타 유의사항: '-'], [공시 시작일: '20241210'], [공시 종료일: 'nan']",1
"[금융기관 이름: '국제저축은행'], [금융 상품 이름: '꿈 찾아 정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용'], [공시 시작일: '20241211'], [공시 종료일: 'nan']",1
"[금융기관 이름: '국제저축은행'], [금융 상품 이름: '꿈 찾아 정기예금(비대면)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용'], [특별 조건: '없음'], [가입 대상: '만 19세 이상의 개인'], [기타 유의사항: '만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용'], [공시 시작일: '20241211'], [공시 종료일: 'nan']",1
