sentence,category
"[금융기관 이름: '평택저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점,인터넷,스마트폰'], [만기 후 이자율 조건: '보통예금이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '보호금융상품 1인당 최고 5천만원'], [공시 시작일: '20241220'], [공시 종료일: 'nan']",1
"[금융기관 이름: '평택저축은행'], [금융 상품 이름: '정기예금-인터넷'], [가입 방법: '영업점,인터넷,스마트폰'], [만기 후 이자율 조건: '보통예금이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '보호금융상품 1인당 최고 5천만원'], [공시 시작일: '20241220'], [공시 종료일: 'nan']",1
"[금융기관 이름: '평택저축은행'], [금융 상품 이름: '정기예금-모바일'], [가입 방법: '영업점,인터넷,스마트폰'], [만기 후 이자율 조건: '보통예금이율'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '보호금융상품 1인당 최고 5천만원'], [공시 시작일: '20241220'], [공시 종료일: 'nan']",1
"[금융기관 이름: '안양저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점,인터넷'], [만기 후 이자율 조건: '만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%'], [특별 조건: '①가입기간 12개월 이상이면서 계약금액 10억이상(개인/법인/단체/가족합산)'], [가입 대상: '제한없음'], [기타 유의사항: '중도해지이율:
1개월미만: 계약일의 보통예금 금리,
1개월이상 6개월미만: 약정이율의 50%,
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%'], [공시 시작일: '20241218'], [공시 종료일: 'nan']",1
"[금융기관 이름: '안양저축은행'], [금융 상품 이름: '비대면-정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%'], [특별 조건: '없음'], [가입 대상: '만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 최근 30일이내 전은행에서 입출금통장 개설내역이 없는 고객, 미국인납세자에 해당하지 않는 고객'], [기타 유의사항: '중도해지이율:
1개월미만: 계약일의 보통예금 금리,
1개월이상 6개월미만: 약정이율의 50%,
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%'], [공시 시작일: '20241218'], [공시 종료일: 'nan']",1
"[금융기관 이름: '영진저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용'], [특별 조건: '계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 정기예금 재예치시'], [가입 대상: '내·외국인 대상'], [기타 유의사항: '10만원이상 가입가능'], [공시 시작일: '20241221'], [공시 종료일: 'nan']",1
"[금융기관 이름: '영진저축은행'], [금융 상품 이름: 'e-정기예금'], [가입 방법: '인터넷'], [만기 후 이자율 조건: '만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용'], [특별 조건: '없음'], [가입 대상: '내·외국인 대상'], [기타 유의사항: '10만원이상 가입가능'], [공시 시작일: '20241221'], [공시 종료일: 'nan']",1
"[금융기관 이름: '영진저축은행'], [금융 상품 이름: 'm-정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용'], [특별 조건: '없음'], [가입 대상: '내·외국인 대상'], [기타 유의사항: '10만원이상 가입가능'], [공시 시작일: '20241221'], [공시 종료일: 'nan']",1
"[금융기관 이름: '영진저축은행'], [금융 상품 이름: 'SB톡톡-정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용'], [특별 조건: '없음'], [가입 대상: '내·외국인 대상'], [기타 유의사항: '10만원이상 가입가능'], [공시 시작일: '20241221'], [공시 종료일: 'nan']",1
"[금융기관 이름: '융창저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '융창저축은행'], [금융 상품 이름: 'e정기예금'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '융창저축은행'], [금융 상품 이름: 'SB톡톡 정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '융창저축은행'], [금융 상품 이름: '회전식 정기예금 (변동금리)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '융창저축은행'], [금융 상품 이름: 'e회전식 정기예금 (변동금리)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '융창저축은행'], [금융 상품 이름: 'SB톡톡 회전식 정기예금 (변동금리)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '*변동금리상품-가입기간은 36개월이며, 가입 후 매1년 회전주기 단위로 변동금리 적용'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '세람상호저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리
1개월 초과: 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '세람상호저축은행'], [금융 상품 이름: '정기예금(비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리
1개월 초과: 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '세람상호저축은행'], [금융 상품 이름: '회전식 정기예금(변동금리)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리
1개월 초과: 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '1. 계약기간 60개월(회전주기 12개월)
2. 변동금리 정기예금
3. 약정한 회전주기(12개월)로 계약기간 이내에서 이자율이 변동되는 상품'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '세람상호저축은행'], [금융 상품 이름: '회전식 정기예금(비대면, 변동금리)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리
1개월 초과: 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '1. 계약기간 60개월(회전주기 12개월)
2. 변동금리 정기예금
3. 약정한 회전주기(12개월)로 계약기간 이내에서 이자율이 변동되는 상품'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '세람상호저축은행'], [금융 상품 이름: '자동연장 정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리
1개월 초과: 0.10% (보통예금 이율)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '세람상호저축은행'], [금융 상품 이름: 'e-정기예금'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리
1개월 초과: 보통예금 금리'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '회전정기예금 (1년단위 변동금리상품) (창구전용)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '*회전정기예금(회전주기 12개월): 매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '회전정기예금 (인터넷, 모바일,비대면) (1년단위 변동금리상품)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '*회전정기예금(회전주기 12개월): 매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '정기예금 (인터넷, 모바일,비대면)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '페퍼루 중도해지 Free정기예금 ★추천상품★'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '페퍼루 중도해지 Free정기예금(인터넷,모바일,비대면) ★추천상품★'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '부천사랑 회전정기예금 (1년단위 변동금리상품) (부천지점 창구전용)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '*매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: 'AI페퍼스배구사랑 회전정기예금 (1년단위 변동금리상품) (광주 및 전주지점 창구전용)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '*매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '페퍼스 회전정기예금 (디지털페퍼앱) (1년단위 변동금리상품)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '*매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.'], [가입 대상: '실명의 개인'], [기타 유의사항: '비대면 전용상품
최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '페퍼스 정기예금 (디지털페퍼앱)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '실명의 개인'], [기타 유의사항: '비대면 전용상품
최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '페퍼스 중도해지Free정기예금(디지털페퍼앱) ★추천상품★'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '실명의 개인'], [기타 유의사항: '비대면 전용상품
최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '평촌사랑 회전정기예금 (1년단위 변동금리상품) (평촌지점 창구전용)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '*매 1년마다 해당시점 정기예금 1년 금리 +0.1%로 자동연장되는 변동금리 상품(1년 단위 확정금리). 매 1년 경과 후 중도해지시 회전일로부터 1년 경과 시점까지는 정상이율 적용.'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '페퍼스 6개월회전정기예금(디지털페퍼앱) (6개월 단위 변동금리상품)'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '6개월 회전정기예금 (6개월 단위 변동금리상품)'], [가입 방법: '영업점'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '페퍼저축은행'], [금융 상품 이름: '6개월 회전정기예금 (인터넷, 모바일,비대면) (6개월 단위 변동금리상품)'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '* 만기 후 1개월 이내 기간 : 최종 회전이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용'], [특별 조건: '우대사항없음'], [가입 대상: '제한없음'], [기타 유의사항: '최소가입금액: 10만원 이상'], [공시 시작일: '20241202'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '파킹통장 369 정기예금'], [가입 방법: '영업점,인터넷,스마트폰'], [만기 후 이자율 조건: '[2019년 7월 1일 이전 신규] 연 0.1% (세전) [2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '- 24개월 복리식 상품, 개설시 계약기간 입력란에 24개월을 입력
[중도해지이율]
- 1개월 미만 : 연1.00%
- 1개월 이상 : 연1.51%
- 3개월 이상 : 연1.91%
- 6개월 이상 : 연2.01%
- 9개월 이상 : 연2.11%'], [공시 시작일: '20220822'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '파킹통장 369 정기예금E'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20230508'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '비대면 파킹통장 369 정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20230508'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '뱅뱅뱅 파킹통장 369 정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '[2019년 7월 1일 이전 신규] 연 0.1% (세전) [2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '- 24개월 복리식 상품, 개설시 계약기간 입력란에 24개월을 입력
[중도해지이율]
- 1개월 미만 : 연1.00%
- 1개월 이상 : 연1.61%
- 3개월 이상 : 연2.01%
- 6개월 이상 : 연2.11%
- 9개월 이상 : 연2.21%'], [공시 시작일: '20220822'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '뱅뱅뱅369회전정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율 만기후 1개월 초과 : 연 0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241111'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '369회전정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율 만기후 1개월 초과 : 연 0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241111'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '369회전정기예금E'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율 만기후 1개월 초과 : 연 0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241111'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '비대면369회전정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율 만기후 1개월 초과 : 연 0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241111'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '비대면369회전정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율 만기후 1개월 초과 : 연 0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20230508'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '뱅뱅뱅 회전정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '회전정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '회전E-정기예금'], [가입 방법: '인터넷,스마트폰'], [만기 후 이자율 조건: '신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '비대면 회전정기예금'], [가입 방법: '스마트폰'], [만기 후 이자율 조건: '신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
"[금융기관 이름: '상상인저축은행'], [금융 상품 이름: '정기예금'], [가입 방법: '영업점'], [만기 후 이자율 조건: '[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)'], [특별 조건: '없음'], [가입 대상: '제한없음'], [기타 유의사항: '없음'], [공시 시작일: '20241223'], [공시 종료일: 'nan']",1
